2677	Oddballs	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2040	Trad	50	5.8+	1	Right of ''Firestarter" is this physical overhanging offwidth. Commence on the dihedral then battle the bulge above. Grunt, grovel, jam, armbar, or chickenwing your way through and stand on the ledge to clip the anchors.	4	10		0
2484	9 1/2	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1358	Bouldering	10	V0	2	This is the large mossy boulder near the beginning of the approach trail. There are a few interesting variations on this big pebble that small kids might enjoy.	1	1050		0
2485	Double Stuff	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1989	Sport	90	5.12a	3.5	This is the route located just left of Ear Drops.Pitch 1: Start by moving through big ledges on steep terrain until you reach a picnic rest at the belay ledge. Bring up the second and contemplate the airy 2nd pitch.Pitch 2: Move left off of the ledge and use fun underclings and sidepulls to reach the chains. Don't forget to look out left while climbing, but looking down may not be for the faint of heart.	2	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/45c6412a68c03	0
2486	Ear Drops	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1356	Trad	80	5.8+	3.15	Climb up the wide dihedral in the left side of the Great Arch and continue to a set of anchors.	3	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5e1936dc3427a	0
2487	Ear Ache	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3910	Mixed	60	5.8+	3	Follow the line of glue-ins up the face below the crack to avoid the often wet and very green lower section under the roof to the left. Lieback up the juggy, wide crack to the chains.	3	10		0
2488	Dyn-o-mite	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1343	Sport	85	5.9	3.67	This is the leftmost sport route under the giant arch. It often appears wet, but it can still be easily climbed. Fun climbing up a variety of interesting features. Good beginner route. Bolted on lead (while wet).	4	12	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5b36530f76f51,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c333096be48f,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4be95f4a3611d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46361c0d615c5	0
2489	Black Powder	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1344	Sport	85	5.10a	3.59	More juggy climbing on fantastic features. Begin 15-20 feet right of ''Dyn-o-mite" and angle up and right. The moves at the 3rd bolt should be interesting as there are a variety of ways to climb this section.	5	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59550699a864f	0
2490	Lip Service	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1359	Sport	80	5.11c	4.54	This amazing route has it all. Starts as a juggy roofs and then becomes technical face with big slopers. Classic.	6	25	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4a71b4df79141,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43f3b4b6c6a25	0
2491	Beef Stick	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1601	Sport	0	5.12a	3.74	Stick clip the first bolt. Start by pulling the low roof up to the obvious black streak 20ft. right of Lip Service. Pull the bulge at the 2nd bolt and enjoy the laid back finish. Gets morning sun.	7	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4e19f820b3798,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bd191f830b21,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/45c641cf10030	0
2492	Night Moves	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1360	Sport	60	5.11b	3.44	Stick clip first bolt. Start on the boulders left of the first bolt and traverse right to begin. Casual moves on big holds to a lay down rest! Soak up the rest and move through the bouldery finish.	8	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b1320d3cdfbb,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/NightMoves.jpg	0
2493	Battery Life	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1474	Sport	60	5.11b	3.83	Same start as Night moves shares the first bolt. Move right after the first bolt and pull through the low boulder problem. Resist the pump on the beautifully decieving flakes and try not to blow the finish.	9	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/BatteryLife.jpg	0
2651	Weapons of Mass Deception	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1209	Trad	85	5.9	3.3	Follow aesthetic angling fingercrack on the right side of the dihedral to a leftward roof traverse. Continue up the handcrack and arete feature to a large ledge with a roof. Don't forget to enjoy the view from the top.	1	12		0
2652	Ledgends of Limonite	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1210	Sport	55	5.8	2.53	Leftmost sport route on the Great Wall. Shares start with next route then traverse left along easy ledge to slabby face loaded with lots of limonite ledges.	2	9		0
2653	Ledgends of Limonite (Direct Start)	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1211	Sport	50	5.10	2.67	Begin under the juggy roof with a large block for the start. Make the move out the roof and mantle onto the ledge.	3	15	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/544d9770aae51,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c5b26524ae68,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/457e092f7724c	0
2654	Glory and Consequence	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1212	Sport	50	5.7	3.25	Very juggy face with many rests along the way.	4	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/457e094dbfcac,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/GlorynConsequence.jpg	0
2655	Touch of Grey	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1213	Sport	60	5.10d	3.59	Aesthetic and slightly pumpy climbing with a few small edges and a long move or two along the way.	5	19	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/touchofgrey.jpg	0
2656	Bitter Ray of Sunshine	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1214	Sport	65	5.10a	4.09	Start on delicate mantle to a ledge approx 8 ft. left of Dynabolt Gold. Follow the rib to a series of surprisingly good jugs and two-finger pockets. Pull through the tricky roof and jug up the left water groove. Finish on wide crack to clip anchors.	6	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/BitterRayOfSunshine.jpg	0
2657	Dynabolt Gold	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1215	Sport	70	5.10a	3.73	There are several ways to start this route. After clipping the first bolt climb up and over the many bulges on the heavily featured face.	7	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4e754ce718730,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4e754caeae921,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4e754c78ca6f3,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b8b55b8acb37,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/488e42cedd16a,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4788376f1803d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/DynaboltGold.jpg	0
2658	Little T-Bone	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1217	Mixed	75	5.9	3.53	Begin under the obvious handcrack splitting the Great Wall. Boulder out the initial roof to an alcove with a bolt. Plug a piece, make the mental move, protect in the crack, and enjoy huge plates all the way to the end of the crack and another bolt on the juggy face above.	8	12	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/LittleTBone.jpg	0
2659	Momma Cindy	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1218	Sport	70	5.11a	3.93	Technical and sustained. Pull the bouldery start with a two finger pocket, some edges, and a few crimps then enjoy several balancy and reachy sections with a few fun slopers, edges, and sidepulls.	9	23	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5ca4ea1fc75cd,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5ca4ea1e4fe82	0
2660	Edge-a-Sketch	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1219	Sport	70	5.11a	4.17	Another bouldery start begins this technical and thought-provoking route. It may keep you guessing with interesting moves all the way.	10	23	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4e754be93eb28,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/EdgeaSketch.jpg	0
2661	Ohio Arts	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1220	Sport	100	5.12a	3.33	2nd pitch above ''Edge-a-Sketch." Continue past the anchors following 3 more bolts up a black slab and over a fantastic overhanging flake feature to another black slab with tiny crimps and slopers.	11	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59c98a401b6da	0
2662	Buccaneer	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1221	Sport	70	5.11b	3.38	Previously a toprope line is now a bolted line as of 2009.	12	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59c98d6d6e4ae	0
2663	La Escalada	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1223	Sport	70	5.6	2.77	This is the rightmost route on the Great Wall. Step up some easy ledges to a right leaning ramp. Continue up the well-protected plated face to the anchors. To reach the following routes (IROP and others) continue following the trail to the right for approximately 100-200 feet.	13	5	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4dff9103b91ca,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4a5ba21a071f0,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/457e08f4ee856,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/457e08e56d6b1	0
2664	Unnamed Ramp	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1216	Toprope	0	5.7	1	Ramp to the right of La Escalada.	15	6		0
2505	Parks and Rec.	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2312	Sport	25	5.7	2.2	A tough start leads to some good crimps to the finish jug. Clip the anchor from high or low. A bolt protects the belay.	1	6		0
2506	Irish Mud	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2313	Sport	25	5.8-	2.65	A quick run up small put positive holds with very fun movement. A bolt protects the belay.	2	8		0
2507	Fear of Commitment	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2314	Sport	25	5.7	2.81	Balance up to a hidden jug, then work your feet high to make a reach for some ledges. Get a high step to clip the anchor. A bolt protects the belay.	3	6		0
2508	The Archeologist	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2315	Sport	30	5.7	2.56	Climb the short dihedral to the top of the bulge. Grab some jugs then make a big move at the finish. A bolt protects the belay.	4	6		0
2509	Built for Life	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2316	Sport	45	5.8+	3.14	Start in the flake then mantel onto a ledge for easier terrain until a crimpy section finishes with a handjam move.	5	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4d573aaaab09d	0
2510	Mona Lisa Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2317	Sport	45	5.8-	3.21	A short crack section leads to a sloping ledge. Climb over a small bulge to enormous shelves until the anchor.	6	8	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4ca8ddabbc642	0
2511	Swine '09	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2318	Sport	0	Unknown	5	Start in the crack but traverse right out over the void below. This route is still under development. Closed Project	7	9999		0
2554	International Route Of Pancakes	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1233	Sport	35	5.8-	2.01	Short and sweet, IROP is a great warm-up for the harder routes along this cliff. Start on jugs to a burly mantle to more jugs. Climb the arete (or either side of it), following a series of happy holds all the way to the anchors. To reach the Great Wall continue following the cliff to the left for 100-200 feet.	1	8	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/53441e40c3304,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/521e492d8157d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/IntlRouteofPancakes.JPG	0
2555	Roof Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1224	Trad	40	5.8	1.5	This is the next chimney/roof crack about 200 ft left of Born Again Christian. Start in the back of a green and ugly looking chimney.  Find tricky pro and chimney/traverse out and through the roof.	2	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/roofcrack.jpg	0
2556	Earthsurfer	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1225	Sport	100	5.11d	3.61	Starts on large deep pockets left of ''Cruisin' for a Bruisin'". Reach and jam through two bulges to a short and powerful crimpy section before the enjoyable slab and water groove finish.	3	26	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/Earthsurfer.jpg	0
2557	Cruisin' for a Bruisin'	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1226	Sport	60	5.10d	3.86	Climbs incut crimps up gorgeous vertical orange face to a short crux at a perplexing bulge that can be surmounted several different ways. May feel slightly harder for the shorter climber.	4	19	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/CruisinForABruisin.jpg	0
2558	Moots Madness	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1227	Sport	40	5.10a	3.12	Make the reach move below the first bolt and relax the rest of the way to the final overhanging section. May be harder for shorter climbers or easier for taller ones.	5	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/mootsmadness.jpg	0
2559	Pre-emptive Strike	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1457	Sport	90	5.10c	4.32	Long sport route 15 feet right of ''Moots Madness". Begins as thin crimpy face to a technical slab and finishes on huge overhanging plates. Very fun!	6	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/53441de28626a,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/53441d72b15b7,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49b6fca316e2e	0
2560	Shock and Awe	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1237	Trad	95	5.7	3.88	Magnificent bright orange crack between Moots Madness and Boltergeist.	7	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5d31f3f05cb80,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4ae7ad2ad6161,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4ae7ac9179dbc	0
2561	Boltergeist	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1232	Sport	100	5.10a	4.23	Start on positive crimps and follow large ledges up the never-ending slab with plentiful rests and enjoyable moves. Great exposure! The view from the top is well worth it - Boltergeist is more than just a route, it's an experience!	8	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/535ad6e8927a3,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49fcb826f25cd,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/45c7614b90a7d,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/Boltergeist.jpg	0
2562	All Mixed Up	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1231	Mixed	85	5.10c	3.5	This long mixed route is located ~15-20 ft right of Boltergeist. Technical mixed climbing with a devious crux and a crack lover's finish out the exposed off-width/chimney to a slabby face above. Bring a big piece or two.	9	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/AllMixedUp6.jpg	0
2563	Bushwhacked	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1238	Mixed	60	5.10c	3.62	Climb up to the ''Creature Feature" roof and pull the lip. Make a sporty face move or two above then relax on good holds to the anchors.	10	18		0
2564	Hoot and Holler	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1239	Mixed	60	5.10c	3.79	This mixed route climbs out the roof 10-15 ft right of ''Bushwhacked". Stick clip the high first bolt then angle up toward the handcrack crux bulge. Jam it with your hands and feet then make a few reaches up good jugs to the anchors.	11	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/HootnHoller.jpg	0
2565	Born Again Christian	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1228	Trad	50	5.8	4	This is the next corner 100 ft left of the atrium (The Hideout). Climb past a chockstone and up into the squeeze chimney above. Skinny people head deep into the chimney and tunnel up and through protecting in the fist-sized crack in the back. Bigger folk will have to chimney the outer section of the crack, protecting with bigger gear. It is kind of green down low but the chimney is clean and fun.	12	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/Born Again Christian.jpg	0
2566	Old School	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1229	Trad	60	5.8+	2	This fist to offwidth starts just left of Special K/Beware the Bear in the corridor and is about 60 ft of mostly offwidth climbing. Bring a couple of large pieces and rap from anchors right before that last green section.	13	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/oldschool.jpg	0
2567	Special K	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1234	Sport	50	5.10c	3.24	Leftmost sport route inside the cool corridor. Bouldery start to several sustained slopey pockets. Pumpy.	14	18		0
2568	Beware the Bear	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1230	Sport	50	5.10b	3.4	Route is on the right wall of a cool corridor under the Hideout. Follow the path of least resistance up the finely featured face. Great route for those hot days. Don't miss the giant hemlock and watch out for the bear!	15	17	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/BewareTheBear.jpg	0
2569	Mantle Peace	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3522	Sport	70	5.10d	1.5	Follow a line of glue-in bolts starting near the arete, a few feet left of Bourbon and Bluegrass. Follow a featured face, mantling a couple ledges along the way. End at anchors near the top of the cliff. bring a couple slings to alleviate the rope drag on what could be considered a bit of an adventure route.	15	19		0
2570	Bourbon and Bluegrass	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1361	Mixed	70	5.10c	3.2	Approximately 100-150 ft right of the previous corridor routes is a moderate right arching crack that widens to a chimney after 30 or 40 feet of easy climbing. Ascend this (Call of the Wild) until it is possible to escape out of the chimney onto the pretty pocketed orange face to the left. Continue past a short boulder problem and 3 bolts to the top. Very aesthetic.	16	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b662624e1909	0
2571	Call of the Wild	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1362	Mixed	80	5.7	3.9	This route shares a start with ''Bourbon and Bluegrass". Climb into the bolt protected chimney and follow the arching crack up and right. It is possible to clip the anchors on the following route "Dance of the Druids" or answer the call and journey upward past an easy overhang to the top where you will find another set of belay/rappel anchors above the final ledge. Interesting moves.	17	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48bd4a81c8365	0
2572	Dance of the Druids	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1363	Sport	60	5.9	2.85	This is the slabby face to the right of the arching crack. Follow big holds to a nice grassy ledge then dance your way up the thinning, but well-protected, slab above. It can also be top-roped after leading ''Call of the Wild".	18	12	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b6626413d826	0
2573	Apotheosis Denied	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1463	Sport	85	5.11c	3.56	Begins 30-40 feet right of ''Dance of the Druids". Crimp your way off the ground then cruise up moderate terrain to a bouldery blunt arete. Slap, squeeze, and smear your way up this mildly desperate section and then tiptoe up the heavily featured slab above. To reach the Indy Wall continue following the cliff to the right for 100-200 feet.	19	25		0
2468	The Muir The Merrier	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1156	Sport	40	5.11b	2.53	Rightmost bolted route on Indy Wall that starts next to a 3' tall stump. Harder than it looks. Sustained route with back to back cruxes.	1	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b9bf44cd852,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/muirthemerrier.jpg	0
2469	Mentor Powers	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1155	Sport	40	5.11b	3.46	Begin left of the beech tree. Technical thin face climbing up a mildly overhanging orange wall with a couple of cruxes and some jugs mixed in just when you want them. This route can be climbed to the left or to the right of the bolts in a few places. You decide.	2	24		0
2470	Annie The Annihilator	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1154	Sport	40	5.10c	3.72	Classic. Great warm-up route. Slightly overhanging jug-haul. Reachy start to pumpy climbing with a short technical crux.	3	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4eeed7c2ad9fb,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/460fb74cccf8c,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/annie.jpg	0
2471	Stretcherous	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1153	Sport	40	5.12b	3.54	Start in a small hueco and crank through a tough boulder problem start then enjoy reachy technical 5.11 climbing to anchor. Slightly overhanging.	4	31	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/stretcherous.jpg	0
2472	Mid-Life Crisis	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1152	Sport	40	5.11c	3.75	Classic climb with crimps, edges, pinches and an exciting finale. Begins as a steep slab and finishes as an overhang with a huge hold. Getting to that mammoth jug is the interesting part.	5	25	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43fcf9e66f2bb,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/midlifecrisis.jpg	0
2473	The Happy Fisherman	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1177	Sport	40	5.11d	3.22	Begin 10-15' right of ''Makin' Bacon". Begins as slab. Follow the line of 5 bolts up the thinning face to a bouldery pocket section. Enjoysurprisingly good holds on the overhanging finish.	6	26	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/happyfisherman.jpg	0
2474	Makin' Bacon	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1151	Sport	40	5.10d	3.73	Next sport route right of ''FUTTA" and left of "The Happy Fisherman". Bouldery start to positive crimps and rails with one long thin move along the way. Harder than it looks.	7	19	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48ad78b0482ac,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48ad78834c7be,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/makinbacon.jpg	0
2475	Face Up To That Arete	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1150	Sport	35	5.8	2.74	This short route begins as a slab and climbs the left side of the arete to an anchor below the roof. The start is the crux so stick clip the first bolt if 5.8 is your leading ability.	8	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/521e4bf40a1f9,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bc9043c5c6ed,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b6615daef3df,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/FaceUpToThatArete.jpg	0
2476	Owgli Mowgli	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1149	Trad	40	5.8	0	Green and dirty crack system 20-30 ft. right of ''Drop the Hammer". Begins as an off-width and ends as a hand crack. Shares anchors with "FUTTA". It is also possible to do a 2nd pitch or continue climbing out the roof to an easy gully that continues up to the actual clifftop.	9	9		0
2477	Drop the Hammer	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1148	Sport	80	5.12c	3.5	Left of the shorter wall hosting the previous lines is a taller wall with a few nice looking long face climbs. This is the first route encountered. First Free Ascent (and bolts) by Justin Riddell, 2010 First Free Ascent: Justin Riddell, 2010	10	32	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b6613a819a9e	0
2478	Posse Whipped	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1308	Sport	60	5.12a	3.67	Next route left of Drop the Hammer. It follows the right red streak up and over a short overhang to a small ledge with anchors. Crimp your way through a few thin and technical sections. A nice combo of finesse and power might be helpful on this one.	11	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5519903c49d98,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43fb107ab8628	0
2479	Tight Lipped	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1567	Sport	90	5.10a	2.29	Above ''Posse Whipped" is this short, but exposed pitch. Follow a flake feature to some pockets and edges. Finish by manteling onto the final ledge near the top of the cliff. Use a 60m rope.	12	16		0
2480	Social Stigma	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1235	Sport	60	5.11b	3.45	This sport route is ~15 left of ''Posse Whipped". Locate a line of bolts up a dark orange stain. Fun slab start leads to sustained crimping up the steepening face to a couple of big moves on good holds at the top.	13	24		0
2481	Peer Pressure	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1568	Sport	90	5.10b	2.33	Continue crimping past the anchors on ''Social Stigma". Endure some long reaches on thin holds with high steps and mantels to a scenic finish. Use a 60m rope.	14	17	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43f14fe12548f	0
2482	Parasite	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1612	Sport	60	5.11c	3.53	Just to left of the tree with ''The Hideout" sign attached and 15 feet left of "Posse Whipped". Deceptive climbing thru increasingly small crimps takes you to a rest before lauching an attack on the anchors. Best to rap off to save your rope the wear.	15	25	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5084531168522	0
2436	Tabernacle	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2159	Sport	80	5.12a	3.67	From the Sanctuary follow the cliffline right for 200-300 yards (or ~5 minutes) past a small gully. This area is known as The Inner Sanctum. This is the first bolted route encountered. Climb through cryptic moves on the gently overhanging wall on the right side of a corridor.	1	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b661c47eaf71	0
2437	Baer Necessity	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2578	Sport	60	5.11	1.75	Walk right from Tabernacle beneath an overhang and look for an obvious hand crack up high. Right of the crack is ''Naughty Neighbors" and left of the crack is this bolted route. Climb through a steep layback seam to reach a slightly overhanging face above.	1	22	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5c09387da5b02	0
2438	Naughty Neighbors	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1263	Sport	55	5.10d	3.35	Walk right to locate a large ledge which two bolted lines start from. This route is the leftmost of the two starting on the ledge. Ascend incut crimps, sidepulls, pockets, and plates up the slightly overhanging face.	2	19	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4547c8c5efc61	0
2439	Bad Company	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1175	Sport	50	5.10a	3.79	This is the next bolted route about 10-15 feet right of Naughty Neighbors that also begins on the ledge. Fun vertical climbing on flakes sidepulls, and jugs.	3	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/455a1dca0f0d1,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4547c91121b14,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/BadCompany.jpg	0
2440	The Universe Next Door	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1201	Trad	55	5.8	0	Just to the right of Bad Company is a discontinuous crack system that jogs right and then back left after a short blank face section.	4	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4547c95151611	0
2441	Karmic Retribution	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1259	Sport	45	5.10d	4	Next sport route ~100 feet right of ''Bad Company". Begin on a brown streak with positive crimps up a moderate slab up to a prominent rib. Reach left up the steepening face to good pockets and an interesting finish below the large ledge.	5	19	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4547c99c60fa0	0
2442	Crack'n Up	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1261	Trad	50	5.7	0	10-15 feet right of Karmic Retribution is this easy crack. Walk up the initial wide section to a short offwidth layback followed by a few chimney moves. Find a way past the occasional obstacle which must be surmounted along the way.	6	6		0
